text,aspect,label
"If you mind waiting for your pie to be made (the wait canbe over an hour, especially for a square pie), I recommend calling ahead and placing your order for pick-up.",place,neutral
"The Scene There are exactly three small tables at this tiny hole in the wall, but for food lovers on a budget, it's heaven.",miscellaneous,negative
"The Scene There are exactly three small tables at this tiny hole in the wall, but for food lovers on a budget, it's heaven.",place,negative
"The Scene There are exactly three small tables at this tiny hole in the wall, but for food lovers on a budget, it's heaven.",food,positive
This was not the same hostess I usually see there who happens to be very sweet and provides excellent service.,staff,positive
This was not the same hostess I usually see there who happens to be very sweet and provides excellent service.,service,positive
"Even with reservation, it might take up to one hour to get a table and the staff might not even say a word about it.",miscellaneous,neutral
"Even with reservation, it might take up to one hour to get a table and the staff might not even say a word about it.",staff,negative
"The place was a bit noisy, but sitting on the edge of the restaurant helped, and although the portions were small, w/ an appetizer it was the perfect amount of food.",miscellaneous,negative
"The place was a bit noisy, but sitting on the edge of the restaurant helped, and although the portions were small, w/ an appetizer it was the perfect amount of food.",food,negative
"Went for lunch the bartenders were great, also they had a DJ playing music during the day, there was a Huge screen tv playing music videos and a bunch of other tvs with all the sports you could look at.",food,neutral
"Went for lunch the bartenders were great, also they had a DJ playing music during the day, there was a Huge screen tv playing music videos and a bunch of other tvs with all the sports you could look at.",staff,positive
What the sparse space lacks in decor it makes up for in atmosphere.,place,negative
What the sparse space lacks in decor it makes up for in atmosphere.,ambience,negative
"We tried the Tasting menu', and the manager offered to select the items to be served after taking inputs from us ( Choice of meat, allergies etc.",menu,neutral
"We tried the Tasting menu', and the manager offered to select the items to be served after taking inputs from us ( Choice of meat, allergies etc.",staff,positive
"We tried the Tasting menu', and the manager offered to select the items to be served after taking inputs from us ( Choice of meat, allergies etc.",service,neutral
"The prixe fix menu was a deal to boost downtown restaurants, atleast we didn't pay the full price.",menu,neutral
"The prixe fix menu was a deal to boost downtown restaurants, atleast we didn't pay the full price.",price,neutral
After I had complained to a bouncer (the manager would not see me) a waiter was sent over and did get us our drinks.,staff,negative
After I had complained to a bouncer (the manager would not see me) a waiter was sent over and did get us our drinks.,food,neutral
The service is excellent -- the staff is attentive and the waitress was well-informed about the menu.,service,neutral
The service is excellent -- the staff is attentive and the waitress was well-informed about the menu.,staff,positive
The service is excellent -- the staff is attentive and the waitress was well-informed about the menu.,menu,neutral
We objected at the ill flavor of the drinks and the manager was not understanding at all.,ambience,neutral
We objected at the ill flavor of the drinks and the manager was not understanding at all.,food,neutral
We objected at the ill flavor of the drinks and the manager was not understanding at all.,staff,negative
I can't even remember if they serve anything else -- a busy hole in the wall sized place and atmosphere.,place,neutral
I can't even remember if they serve anything else -- a busy hole in the wall sized place and atmosphere.,ambience,negative
I was told they had one(early) reservation; felt deceived b/c when I left the place was empty!,miscellaneous,neutral
I was told they had one(early) reservation; felt deceived b/c when I left the place was empty!,place,negative
Our waiter didn't really know the menu and was not attentive.,staff,negative
Our waiter didn't really know the menu and was not attentive.,menu,neutral
"On top of it all, I was with family from out of town and the only reason I took them there was because a friend had mentioned the place and Coffee Shop had a little wait.",place,neutral
"On top of it all, I was with family from out of town and the only reason I took them there was because a friend had mentioned the place and Coffee Shop had a little wait.",food,neutral
"On top of it all, I was with family from out of town and the only reason I took them there was because a friend had mentioned the place and Coffee Shop had a little wait.",service,negative
"This place is good but food and service is presented for the masses, not much personalized service considering the price tag and that it is a  full-evening-out type of dinner place.",food,positive
"This place is good but food and service is presented for the masses, not much personalized service considering the price tag and that it is a  full-evening-out type of dinner place.",place,neutral
"While the food is terrific, you must overlook the often apathetic service, and the sometimes downright rude Manager that seats people.",food,positive
"While the food is terrific, you must overlook the often apathetic service, and the sometimes downright rude Manager that seats people.",service,negative
I came to have dinner with two of my girlfriends on saturday and had an awsome time.,food,neutral
I came to have dinner with two of my girlfriends on saturday and had an awsome time.,miscellaneous,neutral
Our waiter forgot about us for long periods of time and never even offered us a dessert menu.,staff,negative
Our waiter forgot about us for long periods of time and never even offered us a dessert menu.,menu,neutral
seems everyone ordered sushi there were tons of delivery orders (we can tell as we sat near the back).,food,neutral
seems everyone ordered sushi there were tons of delivery orders (we can tell as we sat near the back).,service,negative
The wait (despite reservation) was 35 minutes (in an over-crowded bar) no apologies whatsoever.,service,negative
The wait (despite reservation) was 35 minutes (in an over-crowded bar) no apologies whatsoever.,miscellaneous,neutral
The wait (despite reservation) was 35 minutes (in an over-crowded bar) no apologies whatsoever.,place,neutral
"Although we had to wait a long while and the hostess was very busy behind the bar, she was very apologetic and sincere which made it feel ok to have to wait.",staff,negative
"Although we had to wait a long while and the hostess was very busy behind the bar, she was very apologetic and sincere which made it feel ok to have to wait.",place,neutral
I had to chase down our waitress for the food and the bill.,staff,negative
I had to chase down our waitress for the food and the bill.,food,neutral
"What does it say about an establishment and its chef when its policy forces the Price Fixed, Chefs Choice Menu on every party six or greater?",price,neutral
"What does it say about an establishment and its chef when its policy forces the Price Fixed, Chefs Choice Menu on every party six or greater?",staff,negative
"What does it say about an establishment and its chef when its policy forces the Price Fixed, Chefs Choice Menu on every party six or greater?",menu,neutral
"It's the New York you thought was long gone; orders are spoken, not yelled, and the staff knows the names of patrons' dogs.",staff,negative
"It's the New York you thought was long gone; orders are spoken, not yelled, and the staff knows the names of patrons' dogs.",food,neutral
"After we sat down and started ordering, the waiter informed us that they were really only into serving dinners.",staff,negative
"After we sat down and started ordering, the waiter informed us that they were really only into serving dinners.",food,neutral
"Overall, I would rather go to a chain coffee house up the street for the same priced coffee, but a much more relaxing atmosphere, and no one forgetting my order.",food,positive
"Overall, I would rather go to a chain coffee house up the street for the same priced coffee, but a much more relaxing atmosphere, and no one forgetting my order.",ambience,positive
Expect to stand around for a while before one of the waiters desides that they can be bothered to actually get you to a seat.,staff,negative
Expect to stand around for a while before one of the waiters desides that they can be bothered to actually get you to a seat.,miscellaneous,neutral
"and although the service is a little slow, the lax atmosphere allows you to drink and eat away the afternoon or evening and not even care.",service,negative
"and although the service is a little slow, the lax atmosphere allows you to drink and eat away the afternoon or evening and not even care.",ambience,positive
"and although the service is a little slow, the lax atmosphere allows you to drink and eat away the afternoon or evening and not even care.",miscellaneous,negative
"Servers are layed back, but food arrives rapidly.",staff,negative
"Servers are layed back, but food arrives rapidly.",food,neutral
"The Scene Honeycomb-colored walls, random wall art, a peek into the kitchen from paper-topped tables--all combine for a casual, thrown-together ambience.",miscellaneous,positive
"The Scene Honeycomb-colored walls, random wall art, a peek into the kitchen from paper-topped tables--all combine for a casual, thrown-together ambience.",ambience,positive
"The jukebox is always playing good tunes, and the patrons are never shy about getting up and dancing in the aisles, or even on the bar.",miscellaneous,neutral
"The jukebox is always playing good tunes, and the patrons are never shy about getting up and dancing in the aisles, or even on the bar.",food,neutral
"The jukebox is always playing good tunes, and the patrons are never shy about getting up and dancing in the aisles, or even on the bar.",place,neutral
"Service was atrocious: appetizers came out 3 minutes after we ordered, and 10 minutes before we finally tracked down the bottle of wine we had ordered, the waiter rushed us from start to finish, we had to repeatedly track down someone to pour us more wine since it wasn't at the table, etc, etc.",service,negative
"Service was atrocious: appetizers came out 3 minutes after we ordered, and 10 minutes before we finally tracked down the bottle of wine we had ordered, the waiter rushed us from start to finish, we had to repeatedly track down someone to pour us more wine since it wasn't at the table, etc, etc.",food,neutral
"Service was atrocious: appetizers came out 3 minutes after we ordered, and 10 minutes before we finally tracked down the bottle of wine we had ordered, the waiter rushed us from start to finish, we had to repeatedly track down someone to pour us more wine since it wasn't at the table, etc, etc.",staff,negative
"The waiter could not have been more patient with us as we (okay, my wife) made her decision on appetizers.",staff,positive
"The waiter could not have been more patient with us as we (okay, my wife) made her decision on appetizers.",food,neutral
The Food The menu lists affordable soul food and barbecue favorites.,menu,neutral
The Food The menu lists affordable soul food and barbecue favorites.,food,positive
"They gave us desert menus but never came back for a desert order, instead we had to ask for the check and a bus boy retreived it for us.",menu,neutral
"They gave us desert menus but never came back for a desert order, instead we had to ask for the check and a bus boy retreived it for us.",food,neutral
"They gave us desert menus but never came back for a desert order, instead we had to ask for the check and a bus boy retreived it for us.",price,neutral
"The menu sounded good but the grilled eggplant roll was oversauced with a pile of mint, pork chop was leathery, and everything just tasted wrong.",menu,neutral
"The menu sounded good but the grilled eggplant roll was oversauced with a pile of mint, pork chop was leathery, and everything just tasted wrong.",food,negative
The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,staff,negative
The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,price,negative
"While the food was good and reasonably priced, the service was horrible.",food,positive
"While the food was good and reasonably priced, the service was horrible.",service,negative
"The wine list didn't look all that great, but there was a very interesting selection of beers on tap.",food,positive
"The wine list didn't look all that great, but there was a very interesting selection of beers on tap.",miscellaneous,negative
Eventually another waiter cleaned up the table and allowed us to sit there.,staff,negative
Eventually another waiter cleaned up the table and allowed us to sit there.,miscellaneous,neutral
The Scene The bright mix of colors painted on the cafe's walls matches the vivid margaritas that sit on nearly every table and litter the sceney bar.,miscellaneous,positive
The Scene The bright mix of colors painted on the cafe's walls matches the vivid margaritas that sit on nearly every table and litter the sceney bar.,place,neutral
"I went there recently with my boyfriend and not only did it take the waitress 20 minutes to acknowledge we were even there, 20 minutes to get us water and coffee and even MORE time to place our order and get food!",staff,negative
"I went there recently with my boyfriend and not only did it take the waitress 20 minutes to acknowledge we were even there, 20 minutes to get us water and coffee and even MORE time to place our order and get food!",food,neutral
"After they were done poking and prodding our food, the waiter took it right from their table and tried to give it to us.",food,neutral
"After they were done poking and prodding our food, the waiter took it right from their table and tried to give it to us.",staff,negative
"Here's how it works: you walk in, sit down, and have a vegetarian thali (group of little portions of curries) that invariably includes lentiles, a small salad, some rice, some kind of samosa-like pastry, yogurt, rice, and a couple of sauces.",miscellaneous,neutral
"Here's how it works: you walk in, sit down, and have a vegetarian thali (group of little portions of curries) that invariably includes lentiles, a small salad, some rice, some kind of samosa-like pastry, yogurt, rice, and a couple of sauces.",food,neutral
"Really great thin crust pizza - hot and fresh and fast, though you'll probably have to wait for a table.",food,positive
"Really great thin crust pizza - hot and fresh and fast, though you'll probably have to wait for a table.",miscellaneous,negative
"Noise level is high, and if you are a non smoker ask to be seated away from the bar.",ambience,neutral
"Noise level is high, and if you are a non smoker ask to be seated away from the bar.",place,neutral
"We waited 15 minutes for a menu, another 20 for a tea, another 15 for an appetizer, then when the plates came out, the waitress had to ask me what I'd ordered.",menu,neutral
"We waited 15 minutes for a menu, another 20 for a tea, another 15 for an appetizer, then when the plates came out, the waitress had to ask me what I'd ordered.",food,neutral
"We waited 15 minutes for a menu, another 20 for a tea, another 15 for an appetizer, then when the plates came out, the waitress had to ask me what I'd ordered.",miscellaneous,neutral
"We waited 15 minutes for a menu, another 20 for a tea, another 15 for an appetizer, then when the plates came out, the waitress had to ask me what I'd ordered.",staff,negative
"The hostess did offer free drinks to my party due to the wait, but we were more interested in eating after said long wait.",staff,negative
"The hostess did offer free drinks to my party due to the wait, but we were more interested in eating after said long wait.",food,neutral
Very claustrophobic place so expect it to be really crowded during lunch.,place,negative
Very claustrophobic place so expect it to be really crowded during lunch.,food,positive
"When we arrived, our table wasn't ready and we waited 30 minutes in the bar.",miscellaneous,neutral
"When we arrived, our table wasn't ready and we waited 30 minutes in the bar.",place,neutral
Portions were certainly substantial for lunch.,miscellaneous,neutral
Portions were certainly substantial for lunch.,food,neutral
"The service can be lacking at times, but the desserts and overall experience certainly counter this flaw.",service,negative
"The service can be lacking at times, but the desserts and overall experience certainly counter this flaw.",food,positive
"Portions are small, they try to pass themselves off as family style by encouraging sharing and putting dishes in the center of the table, but it is glorified a la carte.",miscellaneous,neutral
"Portions are small, they try to pass themselves off as family style by encouraging sharing and putting dishes in the center of the table, but it is glorified a la carte.",food,positive
"Everything on the menu is worth trying at least once, from the calamari/zucchini appetizer, to the homemade cavatelli, to the rib eye steak (like butter!)",menu,neutral
"Everything on the menu is worth trying at least once, from the calamari/zucchini appetizer, to the homemade cavatelli, to the rib eye steak (like butter!)",food,positive
As the waitress cleaned the table in a rush she knocked over a party bag containing a glass bottle with bath oil.,staff,negative
As the waitress cleaned the table in a rush she knocked over a party bag containing a glass bottle with bath oil.,miscellaneous,neutral
"Food is okay for the price, however there is definitely better thai restaurants!!",food,positive
"Food is okay for the price, however there is definitely better thai restaurants!!",price,neutral
I have no complaints about the wait or the service but the pizza was not at all something to write home about.,service,negative
I have no complaints about the wait or the service but the pizza was not at all something to write home about.,food,neutral
The worst service I have ever had - entered the restaurant and waited at the door for 5 minutes before deciding to push our way past the extremely small bar to find a waitress.,service,neutral
The worst service I have ever had - entered the restaurant and waited at the door for 5 minutes before deciding to push our way past the extremely small bar to find a waitress.,place,neutral
The worst service I have ever had - entered the restaurant and waited at the door for 5 minutes before deciding to push our way past the extremely small bar to find a waitress.,staff,negative
"However, another server kept hovering over our table, wanting to take our half-finished plates away.",staff,negative
"However, another server kept hovering over our table, wanting to take our half-finished plates away.",miscellaneous,neutral
"The waiter knows us now, and the owner bought us a round of drinks once because the dessert took too long (in his opinion, we didn't even complain).",staff,negative
"The waiter knows us now, and the owner bought us a round of drinks once because the dessert took too long (in his opinion, we didn't even complain).",food,neutral
She also has to beg for water refills squeeze her smallish rear-end between crowded tables.,food,neutral
She also has to beg for water refills squeeze her smallish rear-end between crowded tables.,place,neutral
"Actually she want to eat sushi, but their staff reject to serve it.",food,neutral
"Actually she want to eat sushi, but their staff reject to serve it.",staff,negative
I ordered dessert and it was they gave me the wrong flavor of ice cream.,food,neutral
I ordered dessert and it was they gave me the wrong flavor of ice cream.,ambience,neutral
"Sure, the wait was a bit long for a table, but the service was good and the food was pretty good too.",service,positive
"Sure, the wait was a bit long for a table, but the service was good and the food was pretty good too.",food,positive
"I would say that the atmosphere was nothing amazing, I didn't feel like the authenticity of the history of the place was nearly as prevelant as it could have been in the experience.",ambience,negative
"I would say that the atmosphere was nothing amazing, I didn't feel like the authenticity of the history of the place was nearly as prevelant as it could have been in the experience.",place,neutral
When we finally had to see the manager because I had lemon juice spilled on me from the waiter- she even took over 10 minutes to come to the table.,staff,negative
When we finally had to see the manager because I had lemon juice spilled on me from the waiter- she even took over 10 minutes to come to the table.,miscellaneous,neutral
"The menu was filled with of course the standard sushi fair, but the real gem was the unuusal and creative combinations of sushis and sauces and other ingredients they had as well.",menu,neutral
"The menu was filled with of course the standard sushi fair, but the real gem was the unuusal and creative combinations of sushis and sauces and other ingredients they had as well.",food,positive
"Lovely place with the kind of Chinese food I like -- clean presentation, sizeable menu, and a bit of a French twist.",place,positive
"Lovely place with the kind of Chinese food I like -- clean presentation, sizeable menu, and a bit of a French twist.",menu,neutral
"Lovely place with the kind of Chinese food I like -- clean presentation, sizeable menu, and a bit of a French twist.",food,positive
"Had a few appetizers; smoked duck was served cold but good flavor, tofu was good/fresh too, nothing to rave about though.",food,positive
"Had a few appetizers; smoked duck was served cold but good flavor, tofu was good/fresh too, nothing to rave about though.",ambience,positive
Service was horrendous the night we went for dinner.,service,negative
Service was horrendous the night we went for dinner.,food,neutral
PLUS the best wine can be found in the bar but they refused to sell us a bottle!!,food,neutral
PLUS the best wine can be found in the bar but they refused to sell us a bottle!!,place,neutral
I had to physically get out of my seat and find the waitress twice just to ask for more water.,miscellaneous,neutral
I had to physically get out of my seat and find the waitress twice just to ask for more water.,staff,negative
I had to physically get out of my seat and find the waitress twice just to ask for more water.,food,neutral
ten minutes after we ordered the waitress came to our table and told us we had ordered complicated entrees and we would be waiting for 45 minutes.,miscellaneous,neutral
ten minutes after we ordered the waitress came to our table and told us we had ordered complicated entrees and we would be waiting for 45 minutes.,food,neutral
"Relaxed neighborhooders treat the spot like a second home, calling the staff by name and lingering despite the smallish bar and hurried courses.",miscellaneous,positive
"Relaxed neighborhooders treat the spot like a second home, calling the staff by name and lingering despite the smallish bar and hurried courses.",staff,positive
"Relaxed neighborhooders treat the spot like a second home, calling the staff by name and lingering despite the smallish bar and hurried courses.",place,neutral
"The staff were friendly, but the food just wasn't that great.",staff,negative
"The staff were friendly, but the food just wasn't that great.",food,positive
The wait staff was better the second time around and our water glasses were always full.,staff,positive
The wait staff was better the second time around and our water glasses were always full.,miscellaneous,neutral
"I had dinner with my friend, and regardless of our $100 check, I overheard the waiter say that we had been there too long.",food,neutral
"I had dinner with my friend, and regardless of our $100 check, I overheard the waiter say that we had been there too long.",staff,negative
Tried again for Brunch and really bad server with HUGE attitude.,food,neutral
Tried again for Brunch and really bad server with HUGE attitude.,staff,negative
"After paying for our meal, we left some feedback with the manager (a chap named J.",food,neutral
"After paying for our meal, we left some feedback with the manager (a chap named J.",staff,positive
"Actually, upon being seated in the tea room, we weren't even offered the tea menus and had to ask for it.",place,neutral
"Actually, upon being seated in the tea room, we weren't even offered the tea menus and had to ask for it.",menu,neutral
"The Food When the counter guy asks, Would you like better fries with that?",food,neutral
"The Food When the counter guy asks, Would you like better fries with that?",place,neutral
Service during either brunch or dinner could be quicker and more attentive at times.,service,positive
Service during either brunch or dinner could be quicker and more attentive at times.,food,neutral
"Hostess finally brought it, saying if we wanted dessert, we could move to another table.",staff,negative
"Hostess finally brought it, saying if we wanted dessert, we could move to another table.",food,neutral
Were told we could not share one menu and called over the horrible manager.,menu,neutral
Were told we could not share one menu and called over the horrible manager.,staff,negative
The waiter was very attentive and always kept the bread and drinks coming.,staff,positive
The waiter was very attentive and always kept the bread and drinks coming.,food,neutral
"Interestingly, cost only becomes truly apparent when dinner is over, as there is no menu before that presented for deserts.",price,neutral
"Interestingly, cost only becomes truly apparent when dinner is over, as there is no menu before that presented for deserts.",food,positive
The porterhouse is as good a steak you are going to find in NYC or the surrounding area.,food,positive
The porterhouse is as good a steak you are going to find in NYC or the surrounding area.,place,neutral
"Appetizers and entrees were merely adequate, but you can't beat the pool room for atmosphere.",food,positive
"Appetizers and entrees were merely adequate, but you can't beat the pool room for atmosphere.",ambience,positive
"And I'm saying that dinner has actually taken about an hour more than it should, just because of the slow service.",food,neutral
"And I'm saying that dinner has actually taken about an hour more than it should, just because of the slow service.",service,negative
I think I'm going to start taking the food and coffee to go b/c everytime I go there (which is quite often) I get more frustrated with the service.,food,neutral
I think I'm going to start taking the food and coffee to go b/c everytime I go there (which is quite often) I get more frustrated with the service.,service,negative
"For the money, it's a dependable and fun place to get sushi - bring friends and share the 2 for 1 rolls (they have to be 2 of the same.",price,neutral
"For the money, it's a dependable and fun place to get sushi - bring friends and share the 2 for 1 rolls (they have to be 2 of the same.",place,neutral
"For the money, it's a dependable and fun place to get sushi - bring friends and share the 2 for 1 rolls (they have to be 2 of the same.",food,positive
"Mysteriously, the reserved tables all stayed empty throughout our meal and were still empty when we left an hour later.",miscellaneous,neutral
"Mysteriously, the reserved tables all stayed empty throughout our meal and were still empty when we left an hour later.",food,neutral
"Prompt local delivery, minimal seating and counter space.",service,positive
"Prompt local delivery, minimal seating and counter space.",place,positive
"Food was good, but not worth the wait.",food,positive
"Food was good, but not worth the wait.",service,negative
The birthday girl's dessert included a candle the staff came by with birthday wishes.,food,neutral
The birthday girl's dessert included a candle the staff came by with birthday wishes.,staff,positive
"The manager (or someone very important that was able to be seated 1/2 hour before opening) sat in the corner, with a glass of wine, a date, and talked on his cell for about an hour, loudly, while the first arrivals were sent to the hotel tearoom next door.",staff,negative
"The manager (or someone very important that was able to be seated 1/2 hour before opening) sat in the corner, with a glass of wine, a date, and talked on his cell for about an hour, loudly, while the first arrivals were sent to the hotel tearoom next door.",place,neutral
"The manager (or someone very important that was able to be seated 1/2 hour before opening) sat in the corner, with a glass of wine, a date, and talked on his cell for about an hour, loudly, while the first arrivals were sent to the hotel tearoom next door.",food,neutral
The service can be a bit spotty since they are sometimes busy taking phone orders to attend to the restaurant patrons so make sure you have a lot of time to spare when you go there for dinner.,service,negative
The service can be a bit spotty since they are sometimes busy taking phone orders to attend to the restaurant patrons so make sure you have a lot of time to spare when you go there for dinner.,food,neutral
"While service is still ok, the food has been not up to par on my last few visits.",service,negative
"While service is still ok, the food has been not up to par on my last few visits.",food,positive
"Comfort standbys--including bacon-wrapped meat loaf and barbecued ribs, and upscaled interpretations--like tuna club made with wasabi mayo, share space with brunch favorites (Belgian waffles, fluffy buttermilk pancakes and wrecked eggs, or tofu).",ambience,positive
"Comfort standbys--including bacon-wrapped meat loaf and barbecued ribs, and upscaled interpretations--like tuna club made with wasabi mayo, share space with brunch favorites (Belgian waffles, fluffy buttermilk pancakes and wrecked eggs, or tofu).",food,positive
"Comfort standbys--including bacon-wrapped meat loaf and barbecued ribs, and upscaled interpretations--like tuna club made with wasabi mayo, share space with brunch favorites (Belgian waffles, fluffy buttermilk pancakes and wrecked eggs, or tofu).",miscellaneous,positive
"I have tried to make reservations, but both times, the hostess didn't have my name.",miscellaneous,neutral
"I have tried to make reservations, but both times, the hostess didn't have my name.",staff,negative
"I have eaten here for nearly three years, with firends with family, the service is great attentive and informed, perfect for Thursdays, Fridays and Saturdays.",miscellaneous,neutral
"I have eaten here for nearly three years, with firends with family, the service is great attentive and informed, perfect for Thursdays, Fridays and Saturdays.",service,positive
Went the next day for lunch - menu too pricey for lunch and the waiter was the WORST !!,miscellaneous,neutral
Went the next day for lunch - menu too pricey for lunch and the waiter was the WORST !!,menu,neutral
Went the next day for lunch - menu too pricey for lunch and the waiter was the WORST !!,staff,negative
the service was inattentive (didn't bring us wine til our main course was already served and didn't open the bottle in front of us!!!,service,negative
the service was inattentive (didn't bring us wine til our main course was already served and didn't open the bottle in front of us!!!,food,neutral
"It took us 20 minutes to get a check, despite many attempts at meaningful eye contact with the wait staff.",price,neutral
"It took us 20 minutes to get a check, despite many attempts at meaningful eye contact with the wait staff.",staff,negative
"Although I didn't pay for the meal (and it's about $22 bucks a plate, way over my normal eating range), I have to say that it was better than any food I've ever had in little Italy, and there weren't any touristy elements to be found.",miscellaneous,negative
"Although I didn't pay for the meal (and it's about $22 bucks a plate, way over my normal eating range), I have to say that it was better than any food I've ever had in little Italy, and there weren't any touristy elements to be found.",food,positive
"Our apetizers took quite a while to be served, in fact, while all the other tables that sat way after us were being served I asked the waiter what happened to our appetizers, the calamari was tough; The entrees were tasteless and really!, one have to be really bad to mess a simple pasta dish.",food,negative
"Our apetizers took quite a while to be served, in fact, while all the other tables that sat way after us were being served I asked the waiter what happened to our appetizers, the calamari was tough; The entrees were tasteless and really!, one have to be really bad to mess a simple pasta dish.",place,neutral
"Our apetizers took quite a while to be served, in fact, while all the other tables that sat way after us were being served I asked the waiter what happened to our appetizers, the calamari was tough; The entrees were tasteless and really!, one have to be really bad to mess a simple pasta dish.",staff,negative
i went in one day asking for a table for a group and was greeted by a very rude hostess.,miscellaneous,neutral
i went in one day asking for a table for a group and was greeted by a very rude hostess.,staff,negative
"Although she was obviously busy, she was helpful in describing certain items on the menu and suggested a duck dish that was out of this world.",menu,neutral
"Although she was obviously busy, she was helpful in describing certain items on the menu and suggested a duck dish that was out of this world.",food,positive
The space is small and reservations are definitly needed.,place,neutral
The space is small and reservations are definitly needed.,miscellaneous,negative
"Went to Butter on Monday night for a friend's birthday dinner at like 11:00pm, the kitchen was supposedly closed, but we spoke to the manager and we were seated promptly.",food,neutral
"Went to Butter on Monday night for a friend's birthday dinner at like 11:00pm, the kitchen was supposedly closed, but we spoke to the manager and we were seated promptly.",place,neutral
"Went to Butter on Monday night for a friend's birthday dinner at like 11:00pm, the kitchen was supposedly closed, but we spoke to the manager and we were seated promptly.",staff,negative
"We are laidback diners and as we've both waited tables, we tend to be forgiving of irregular service.",price,neutral
"We are laidback diners and as we've both waited tables, we tend to be forgiving of irregular service.",place,neutral
"We are laidback diners and as we've both waited tables, we tend to be forgiving of irregular service.",service,positive
I am vegetarian - so this review applies only to the veg portion of their menu.,miscellaneous,negative
I am vegetarian - so this review applies only to the veg portion of their menu.,menu,neutral
"The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery.",food,negative
"The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery.",service,negative
"I had a 9pm reservation and wound up sitting down closer to 10, but the bar was entertaining enough for the almost-an-hour wait (excellent martinis).",place,neutral
"I had a 9pm reservation and wound up sitting down closer to 10, but the bar was entertaining enough for the almost-an-hour wait (excellent martinis).",food,positive
"The french fries are soggy, the service is so/so and while it looks like a cute little homestyle cafe you'd find in SF, the food is below average.",service,negative
"The french fries are soggy, the service is so/so and while it looks like a cute little homestyle cafe you'd find in SF, the food is below average.",food,positive
"The waitress told us the portions were not big, so we each got an entree and shared a side.",staff,negative
"The waitress told us the portions were not big, so we each got an entree and shared a side.",miscellaneous,negative
"The waitress told us the portions were not big, so we each got an entree and shared a side.",food,neutral
There were about 4 tables filled in the entire restaurant yet the hostess made us sit at the bar for 20 mins--she never would have come for us had we not approached her asked to be seated.,staff,negative
There were about 4 tables filled in the entire restaurant yet the hostess made us sit at the bar for 20 mins--she never would have come for us had we not approached her asked to be seated.,place,neutral
"Suddenly the manager, came to our table yelling absolutely no way we can have a drink after dinner becuase he has tables waiting Just to be clear we spent over $70 and had 1 drink each, we used the table for about 1hour and 15 minutes.",staff,negative
"Suddenly the manager, came to our table yelling absolutely no way we can have a drink after dinner becuase he has tables waiting Just to be clear we spent over $70 and had 1 drink each, we used the table for about 1hour and 15 minutes.",food,neutral
I had to stare out waitress down to get our check and also we were charge.,staff,negative
I had to stare out waitress down to get our check and also we were charge.,price,neutral
I had the item that they forgot to put on the menu; some very tasty fish over jasmine rice with shrimp.,menu,neutral
I had the item that they forgot to put on the menu; some very tasty fish over jasmine rice with shrimp.,food,positive
"The characters were very entertaining, and while the prices are a little steep, it is well worth the cost.",miscellaneous,negative
"The characters were very entertaining, and while the prices are a little steep, it is well worth the cost.",price,negative
"And the ambience is very cool, stop by on a Saturday afternoon and you can play some old school games while having a beer.",ambience,positive
"And the ambience is very cool, stop by on a Saturday afternoon and you can play some old school games while having a beer.",food,positive
Just sit at the bar and sip some amazing Italian wines.,place,neutral
Just sit at the bar and sip some amazing Italian wines.,food,positive
"The Scene Petite Abeille is ideal for a lazy lunch, a restorative brunch or light dinner.",miscellaneous,positive
"The Scene Petite Abeille is ideal for a lazy lunch, a restorative brunch or light dinner.",food,neutral
Last night the dining room was crammed and seemingly only had one waiter which is ludicrous.,place,neutral
Last night the dining room was crammed and seemingly only had one waiter which is ludicrous.,staff,negative
Food is decent but portions are so tiny and the whole meal is served on huge plate which makes it look even more ridiculous.,food,negative
Food is decent but portions are so tiny and the whole meal is served on huge plate which makes it look even more ridiculous.,miscellaneous,negative
Food is decent but portions are so tiny and the whole meal is served on huge plate which makes it look even more ridiculous.,service,negative
"Our server paid little attention to refilling our drinks, the runners brought the entrees out less than 1 minute after the appetizer, the server delivered another table's bill to us before we had even had entrees, and my partner's entree has a very noticable hair on his plate.",food,neutral
"Our server paid little attention to refilling our drinks, the runners brought the entrees out less than 1 minute after the appetizer, the server delivered another table's bill to us before we had even had entrees, and my partner's entree has a very noticable hair on his plate.",miscellaneous,neutral
"Our server paid little attention to refilling our drinks, the runners brought the entrees out less than 1 minute after the appetizer, the server delivered another table's bill to us before we had even had entrees, and my partner's entree has a very noticable hair on his plate.",price,neutral
"I didn't even have time to finish my single cocktail and the waiter didn't even ask if we wanted coffee but instead, gave us our check without us even requesting it.",food,neutral
"I didn't even have time to finish my single cocktail and the waiter didn't even ask if we wanted coffee but instead, gave us our check without us even requesting it.",staff,negative
Buffet fare is better than the regular menu and you don't have to deal with the waitstaff.,menu,neutral
Buffet fare is better than the regular menu and you don't have to deal with the waitstaff.,staff,positive
This place is even good for just drinks after work (nice bar) I am going back there as soon as I get a chance.,food,positive
This place is even good for just drinks after work (nice bar) I am going back there as soon as I get a chance.,place,neutral
This place is even good for just drinks after work (nice bar) I am going back there as soon as I get a chance.,miscellaneous,neutral
